0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
473 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
ltdbkgf 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00034432297495050356 0.00031133250311332503
757 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00031133250311332503
353 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00046699875466998757
ltcax 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
yendollar 9.653441451877595e-05 9.589566551591868e-05 0.000664451827242525 8.608074373762589e-05 0.00015566625155666251
592 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00031133250311332503
1324 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00046699875466998757
299000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
ltdia 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00015566625155666251
javier 0.0007722753161502076 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
nonfarm 0.0001930688290375519 9.589566551591868e-05 0.000664451827242525 8.608074373762589e-05 7.783312577833126e-05
payrol 0.0001930688290375519 9.589566551591868e-05 0.0005695301376364499 0.00017216148747525178 7.783312577833126e-05
164000 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00017216148747525178 0.00046699875466998757
sullivan 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.0005164844624257553 0.00015566625155666251
fewer 0.0001930688290375519 9.589566551591868e-05 0.00028476506881822496 0.00017216148747525178 0.00031133250311332503
regardless 9.653441451877595e-05 0.0003835826620636747 0.00037968675842429994 8.608074373762589e-05 0.00015566625155666251
10516 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 7.783312577833126e-05
tenn 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00031133250311332503
insignific 9.653441451877595e-05 0.00028768699654775604 0.00047460844803037496 8.608074373762589e-05 0.00015566625155666251
ltmca 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00015566625155666251
walt 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
nacco 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
thwart 0.0001930688290375519 0.00019179133103183735 0.00018984337921214997 0.00043040371868812945 7.783312577833126e-05
429 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00017216148747525178 0.00038916562889165627
10716 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 7.783312577833126e-05
1501 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00025824223121287767 0.00038916562889165627
reassess 0.0003861376580751038 0.00019179133103183735 0.00018984337921214997 0.00017216148747525178 0.00015566625155666251
dormanc 9.653441451877595e-05 0.0007671653241273494 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
prorat 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 7.783312577833126e-05
46000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
hale 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
1615 0.0001930688290375519 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
ixl 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
neglig 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
swift 0.0002896032435563278 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 0.00023349937733499379
6116 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 7.783312577833126e-05
496 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
1134 9.653441451877595e-05 0.00019179133103183735 0.00018984337921214997 0.00017216148747525178 0.00038916562889165627
cattl 0.0002896032435563278 0.0004794783275795934 9.492168960607498e-05 0.00017216148747525178 7.783312577833126e-05
expertis 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 7.783312577833126e-05
lf 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00015566625155666251
14000 0.0001930688290375519 0.00019179133103183735 0.00028476506881822496 8.608074373762589e-05 0.00031133250311332503
withheld 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 0.00043040371868812945 0.00015566625155666251
rico 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00031133250311332503
sevenyear 0.0001930688290375519 9.589566551591868e-05 0.00037968675842429994 0.00034432297495050356 7.783312577833126e-05
melam 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 7.783312577833126e-05
987 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.0005448318804483188
sim 9.653441451877595e-05 0.0006712696586114307 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
1412 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 0.00046699875466998757
nugent 0.0007722753161502076 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
kerridg 0.0004826720725938797 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
230000 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00046699875466998757
spotlight 0.0001930688290375519 0.00028768699654775604 0.00037968675842429994 0.00017216148747525178 7.783312577833126e-05
abdulaziz 0.0007722753161502076 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
task 0.0004826720725938797 0.00028768699654775604 0.00018984337921214997 8.608074373762589e-05 7.783312577833126e-05
desper 0.0001930688290375519 0.00019179133103183735 0.0005695301376364499 8.608074373762589e-05 7.783312577833126e-05
51516 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 7.783312577833126e-05
130000 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00038916562889165627
squar 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00034432297495050356 0.00031133250311332503
727 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00017216148747525178 0.00038916562889165627
tradeweight 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 7.783312577833126e-05
721 9.653441451877595e-05 9.589566551591868e-05 0.00047460844803037496 8.608074373762589e-05 0.00031133250311332503
nonvot 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00031133250311332503
384 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00038916562889165627
guinea 0.0006757409016314316 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 7.783312577833126e-05
leonard 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00043040371868812945 0.00023349937733499379
488 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
14840 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 7.783312577833126e-05
firmli 0.0003861376580751038 0.00019179133103183735 0.00028476506881822496 0.00017216148747525178 7.783312577833126e-05
citibank 9.653441451877595e-05 9.589566551591868e-05 0.00047460844803037496 0.00025824223121287767 0.00015566625155666251
govett 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00025824223121287767 0.00031133250311332503
gpu 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
854 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
sixmonth 0.0001930688290375519 9.589566551591868e-05 0.00047460844803037496 8.608074373762589e-05 0.00023349937733499379
612 0.0001930688290375519 0.00019179133103183735 0.00028476506881822496 0.00017216148747525178 0.00023349937733499379
cope 9.653441451877595e-05 9.589566551591868e-05 0.00047460844803037496 8.608074373762589e-05 0.00031133250311332503
brierley 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
ri 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
staterun 0.0004826720725938797 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
healthvest 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
606 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.0005448318804483188
2400 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00015566625155666251
boon 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00015566625155666251
healthmat 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
carlton 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
593 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
blow 0.0004826720725938797 0.00019179133103183735 0.00018984337921214997 0.00017216148747525178 7.783312577833126e-05
ceasar 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
soymeal 9.653441451877595e-05 0.0007671653241273494 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
posttax 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00046699875466998757
platform 0.0006757409016314316 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 7.783312577833126e-05
507 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 0.00038916562889165627
maxim 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 7.783312577833126e-05
judgement 0.0003861376580751038 9.589566551591868e-05 0.00037968675842429994 0.00017216148747525178 7.783312577833126e-05
minn 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
anderson 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
therebi 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 0.00034432297495050356 0.00015566625155666251
topic 9.653441451877595e-05 0.0003835826620636747 0.00028476506881822496 0.00025824223121287767 7.783312577833126e-05
theyll 0.0002896032435563278 0.0003835826620636747 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
123000 0.0001930688290375519 0.0004794783275795934 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
atcor 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
frustrat 9.653441451877595e-05 0.00019179133103183735 0.000664451827242525 8.608074373762589e-05 7.783312577833126e-05
inertia 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 0.00038916562889165627
visnew 0.0007722753161502076 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
solv 9.653441451877595e-05 0.00019179133103183735 0.00047460844803037496 0.00025824223121287767 7.783312577833126e-05
ltconsolid 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
mors 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00015566625155666251
nearterm 9.653441451877595e-05 0.00028768699654775604 0.00018984337921214997 8.608074373762589e-05 0.00038916562889165627
larri 9.653441451877595e-05 0.00019179133103183735 0.00018984337921214997 0.00043040371868812945 0.00015566625155666251
fw 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.0005448318804483188
beauti 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00015566625155666251
phoenix 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
escal 0.0005792064871126556 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
analyt 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
coconut 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
planter 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.0005164844624257553 0.00015566625155666251
jackson 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
criteria 0.0002896032435563278 0.0003835826620636747 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
barbara 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 7.783312577833126e-05
greet 0.0001930688290375519 9.589566551591868e-05 0.00018984337921214997 0.00034432297495050356 0.00023349937733499379
observ 0.0003861376580751038 0.00028768699654775604 0.00028476506881822496 8.608074373762589e-05 7.783312577833126e-05
victori 0.0004826720725938797 9.589566551591868e-05 0.00018984337921214997 0.00017216148747525178 0.00015566625155666251
ronald 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00015566625155666251
621 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00046699875466998757
6600000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
beneficiari 0.0001930688290375519 0.00019179133103183735 0.00018984337921214997 8.608074373762589e-05 0.00038916562889165627
cell 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
cheat 0.0003861376580751038 9.589566551591868e-05 0.00047460844803037496 8.608074373762589e-05 7.783312577833126e-05
fibr 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00031133250311332503
crime 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
simpl 0.0002896032435563278 0.00028768699654775604 0.00018984337921214997 0.00025824223121287767 7.783312577833126e-05
regain 0.0004826720725938797 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.00023349937733499379
footwear 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
villag 0.0002896032435563278 0.0005753739930955121 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
steer 0.0001930688290375519 9.589566551591868e-05 0.0005695301376364499 0.00017216148747525178 7.783312577833126e-05
529 0.0001930688290375519 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.00046699875466998757
421 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
plenti 0.0003861376580751038 0.00019179133103183735 0.00018984337921214997 0.00025824223121287767 7.783312577833126e-05
geograph 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 0.00034432297495050356 0.00023349937733499379
stiff 0.0004826720725938797 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
ltrd 0.0006757409016314316 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
guillaum 9.653441451877595e-05 0.0007671653241273494 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
medar 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
train 9.653441451877595e-05 0.00019179133103183735 0.00018984337921214997 0.00034432297495050356 0.00023349937733499379
rosario 0.0001930688290375519 0.0003835826620636747 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
soriano 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
1600000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
francisco 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00015566625155666251
28000 0.0001930688290375519 0.00028768699654775604 0.00018984337921214997 0.00025824223121287767 0.00015566625155666251
suffield 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00015566625155666251
intensifi 0.0002896032435563278 0.00028768699654775604 0.00028476506881822496 8.608074373762589e-05 0.00015566625155666251
suitabl 0.0001930688290375519 0.00028768699654775604 0.00018984337921214997 0.00034432297495050356 7.783312577833126e-05
740 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00031133250311332503
geolog 0.0005792064871126556 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
870000 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00038916562889165627
todd 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
kaunda 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 7.783312577833126e-05
dampen 9.653441451877595e-05 0.00019179133103183735 0.00047460844803037496 0.00017216148747525178 0.00015566625155666251
aqazadeh 0.0007722753161502076 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
visa 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00015566625155666251
fruehauf 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
whatev 0.0002896032435563278 0.00019179133103183735 0.00028476506881822496 0.00025824223121287767 7.783312577833126e-05
paradis 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
nutrit 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00015566625155666251
reviv 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 0.00025824223121287767 0.00023349937733499379
bomb 0.0004826720725938797 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
ltoxi 0.0004826720725938797 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
1275 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.0005448318804483188
gte 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00031133250311332503
dallasbas 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00015566625155666251
boot 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 0.0005164844624257553 7.783312577833126e-05
penni 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.0005164844624257553 0.00015566625155666251
3200000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
wrote 0.0001930688290375519 9.589566551591868e-05 0.00018984337921214997 0.00017216148747525178 0.00038916562889165627
773 0.0001930688290375519 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
impli 0.0003861376580751038 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 0.00015566625155666251
pariti 9.653441451877595e-05 9.589566551591868e-05 0.000664451827242525 8.608074373762589e-05 0.00015566625155666251
ps 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00043040371868812945 0.00015566625155666251
357 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.0005448318804483188
farah 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
127000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
pampa 9.653441451877595e-05 0.0007671653241273494 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
soil 9.653441451877595e-05 0.0007671653241273494 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
aluminum 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00031133250311332503
ltcie 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
nec 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00031133250311332503
waterway 0.0003861376580751038 0.0004794783275795934 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
caiss 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 0.00046699875466998757
issuer 9.653441451877595e-05 9.589566551591868e-05 0.0005695301376364499 0.00017216148747525178 0.00015566625155666251
dubili 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
stream 0.0003861376580751038 9.589566551591868e-05 0.00037968675842429994 0.00017216148747525178 7.783312577833126e-05
don 0.0002896032435563278 0.00019179133103183735 9.492168960607498e-05 0.00034432297495050356 0.00015566625155666251
libyan 0.0005792064871126556 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
aircal 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
galact 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
fought 9.653441451877595e-05 0.00019179133103183735 0.00018984337921214997 0.00043040371868812945 0.00015566625155666251
723 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
406 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
cityquest 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
luca 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
ltroyal 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.0005448318804483188
tremend 0.0002896032435563278 9.589566551591868e-05 0.00028476506881822496 0.00017216148747525178 0.00023349937733499379
londonbas 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.0005164844624257553 0.00015566625155666251
kdd 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
toyota 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
belong 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 0.00043040371868812945 0.00015566625155666251
master 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
549 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00046699875466998757
attitud 0.0001930688290375519 0.00019179133103183735 0.00047460844803037496 0.00017216148747525178 7.783312577833126e-05
ltsb 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
mobex 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
sheldahl 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00031133250311332503
ovr 9.653441451877595e-05 0.0007671653241273494 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
dn 9.653441451877595e-05 0.0007671653241273494 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
contend 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 0.0005164844624257553 7.783312577833126e-05
lthan 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
gerber 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
owensillinoi 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
sink 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00015566625155666251
161000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
lilco 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
kask 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
653 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.00046699875466998757
sayam 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
her 0.0002896032435563278 0.0003835826620636747 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
inde 9.653441451877595e-05 9.589566551591868e-05 0.00047460844803037496 0.00034432297495050356 7.783312577833126e-05
fred 0.0002896032435563278 9.589566551591868e-05 0.00028476506881822496 0.00025824223121287767 0.00015566625155666251
112000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
visual 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
edit 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.0005164844624257553 0.00015566625155666251
malaysian 0.0001930688290375519 0.00028768699654775604 9.492168960607498e-05 0.00025824223121287767 0.00023349937733499379
goodwood 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
smithklin 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
stateoil 0.0007722753161502076 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
720000 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.0005448318804483188
ltcpc 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00031133250311332503
dhabi 0.0005792064871126556 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 7.783312577833126e-05
sama 9.653441451877595e-05 9.589566551591868e-05 0.0005695301376364499 8.608074373762589e-05 0.00023349937733499379
unclear 9.653441451877595e-05 0.00028768699654775604 0.00028476506881822496 0.00034432297495050356 7.783312577833126e-05
abbett 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
persian 0.0007722753161502076 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
librari 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00015566625155666251
victor 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00015566625155666251
bernstein 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00046699875466998757
familiar 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00025824223121287767 0.00038916562889165627
spokesmen 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 7.783312577833126e-05
